age,salary,gender,country,purchase
39,27072.75,0,Northern Mariana Islands,604.0
33,113801.29,1,Guadeloupe,763.76
56,64134.59,1,French Southern Territories,190.66
31,69764.23,1,Uzbekistan,653.44
25,130539.6,1,Chad,906.66
42,82573.06,1,Saint Martin,237.2
34,87942.0,0,Colombia,510.65
53,79101.67,1,Jersey,83.96
20,49988.13,0,Guam,908.31
45,29086.1,1,Turks and Caicos Islands,805.2
30,121198.6,1,American Samoa,415.29
45,39518.06,1,Armenia,509.39
30,43624.23,1,Hungary,123.2
24,40056.03,1,Norfolk Island,15.51
65,51451.18,0,Kazakhstan,509.96
26,69178.39,1,Turkmenistan,200.31
30,81383.48,0,Philippines,162.86
49,120664.34,1,Syrian Arab Republic,257.51
36,92717.54,0,Nigeria,431.04
54,20346.04,1,Saint Barthelemy,855.39
45,26890.81,1,Tonga,324.91
47,133401.95,0,Niue,14.61
62,21450.24,0,Gibraltar,415.86
30,108839.11,1,South Africa,969.44
56,49887.5,1,Jamaica,826.42
46,52251.42,1,Sudan,12.2
30,87447.96,0,New Zealand,311.3
24,80483.68,1,France,638.67
47,20890.0,1,Pitcairn Islands,407.67
34,23217.24,0,Brunei Darussalam,671.05
21,110613.79,0,Maldives,779.98
39,85667.79,0,Austria,183.06
38,57767.35,0,Saint Martin,850.9
18,93105.89,1,Nicaragua,770.05
27,29429.5,0,Thailand,39.64
29,108773.96,0,Bouvet Island (Bouvetoya),518.44
58,71042.82,1,Paraguay,561.48
42,112154.13,1,Guinea,332.03
59,23128.24,1,Belgium,111.28
59,56786.52,1,Tuvalu,792.79
39,128775.65,0,Russian Federation,196.06
31,53666.61,0,Tuvalu,773.77
42,141543.33,0,Mauritania,47.25
36,41253.99,0,Dominica,756.28
37,135321.37,1,India,937.59
29,37979.31,0,Netherlands Antilles,500.77
42,55565.82,0,Taiwan,57.56
44,117798.98,0,Turkey,52.77
58,117049.28,0,Costa Rica,449.91
22,102766.36,1,Western Sahara,670.34
48,135991.6,0,Cote d'Ivoire,275.52
55,81059.73,1,Zimbabwe,327.91
58,75396.22,1,Seychelles,147.14
35,36092.29,0,Serbia,610.67
38,62620.84,0,Congo,412.76
29,82165.42,0,Guadeloupe,92.5
35,78559.64,1,Poland,153.29
40,146520.2,0,Korea,583.76
44,121030.82,0,Puerto Rico,512.36
35,94594.8,0,Micronesia,339.02
35,97754.14,1,Sri Lanka,485.72
44,149792.99,1,Estonia,185.17
56,88681.6,0,Solomon Islands,684.72
57,49431.2,1,Turkey,873.66
24,79104.55,1,Poland,882.77
32,44714.75,1,Latvia,464.09
47,109148.54,1,Cook Islands,137.11
18,123884.23,1,Kazakhstan,179.97
45,139373.59,1,Mongolia,479.69
58,89028.51,1,Kazakhstan,73.4
54,73157.28,0,United States Minor Outlying Islands,297.11
29,54274.1,0,Tanzania,388.53
47,68076.12,1,Cape Verde,46.85
43,33609.21,0,Syrian Arab Republic,926.35
56,82911.98,0,Puerto Rico,69.17
49,135616.78,1,Tunisia,775.83
51,42484.65,1,Ireland,772.24
34,66403.03,0,Uruguay,774.75
22,118051.97,0,Iraq,137.71
61,82023.12,1,Burkina Faso,644.1
36,132518.32,1,Germany,173.31
54,30221.68,0,Saint Lucia,407.32
52,113167.86,0,Uruguay,828.33
40,26581.25,1,Solomon Islands,164.16
21,104759.46,1,Poland,213.49
21,84100.06,1,Malawi,688.63
53,92076.07,0,Congo,268.92
62,114787.46,1,Djibouti,787.53
45,100072.6,0,Armenia,33.71
60,144334.46,1,British Indian Ocean Territory (Chagos Archipelago),803.3
58,139835.91,0,Tunisia,486.66
60,124914.22,1,French Polynesia,714.39
25,69746.36,0,Cape Verde,837.4
36,22636.7,1,Saint Helena,311.51
58,42577.04,0,Norfolk Island,920.61
48,142294.08,0,Burundi,168.3
64,21265.27,1,Samoa,956.59
22,118647.15,0,Jersey,293.36
52,64480.66,0,Suriname,464.28
32,42738.18,1,Equatorial Guinea,233.57
28,76703.15,1,Bhutan,529.88
31,145976.98,0,French Guiana,602.75
29,110634.85,1,Guinea,168.37
30,86246.72,1,Argentina,498.48
58,129361.1,1,Somalia,897.63
36,24565.72,0,Thailand,756.46
21,56924.02,0,Djibouti,967.93
63,100878.13,1,Albania,77.33
52,20220.94,1,Singapore,680.19
40,104092.88,0,Montserrat,358.96
34,58384.91,0,Canada,69.11
48,52126.1,0,Costa Rica,335.83
52,98836.8,0,Bosnia and Herzegovina,686.86
55,29658.36,0,Monaco,253.8
33,122280.69,1,Kyrgyz Republic,284.54
63,90608.0,0,Angola,360.01
34,43630.93,0,Saint Vincent and the Grenadines,151.37
18,67749.55,0,Ukraine,587.94
36,122644.69,0,Argentina,273.13
37,58219.43,0,India,320.19
64,82832.83,0,Gibraltar,104.29
22,149183.16,0,Samoa,805.64
61,63855.37,0,Kenya,882.89
36,60389.11,0,Bolivia,640.49
20,108436.87,0,Turkmenistan,117.63
45,72075.6,0,Morocco,203.05
43,116242.77,0,Namibia,677.53
28,64850.5,0,Argentina,194.64
40,30320.01,1,United States Minor Outlying Islands,875.39
35,99751.29,0,Mauritania,950.28
51,86732.05,1,Indonesia,419.85
27,79978.41,1,Dominica,255.33
20,32908.13,0,Thailand,217.49
57,74259.3,0,Bahamas,458.96
22,71171.06,0,Dominica,830.34
32,121151.72,1,Mozambique,881.04
64,141329.25,0,Afghanistan,269.19
64,81230.84,1,Norway,65.17
19,56165.08,0,Romania,313.26
47,32963.71,1,Belgium,973.07
39,29556.68,0,Dominican Republic,625.08
52,79137.35,0,Austria,393.0
59,129353.08,1,Nepal,192.28
44,122728.58,0,Namibia,579.91
18,45428.24,1,Bahrain,282.45
38,52064.1,1,Liberia,663.28
32,67413.62,0,Northern Mariana Islands,816.32
57,61728.19,1,British Indian Ocean Territory (Chagos Archipelago),911.1
38,38783.65,0,Greenland,325.98
56,23911.54,1,Tanzania,187.71
31,42795.03,1,Nauru,411.99
52,146164.76,1,Palestinian Territory,858.67
20,103470.22,1,Norway,494.12
25,48771.95,0,Puerto Rico,597.77
49,65057.2,0,Iran,217.72
21,70070.19,0,Falkland Islands (Malvinas),75.94
50,84243.87,0,Bouvet Island (Bouvetoya),241.42
43,125912.32,1,Tanzania,50.35
41,124889.75,0,Bosnia and Herzegovina,331.96
30,136458.54,0,Romania,385.48
26,89714.41,0,Barbados,282.06
59,66680.6,0,Israel,548.8
36,87068.71,1,Cocos (Keeling) Islands,201.25
51,58581.62,0,Bangladesh,312.57
22,79705.3,0,Bahamas,180.99
19,46633.37,0,Argentina,939.02
49,41188.44,0,Italy,366.36
52,22025.18,0,Samoa,997.74
60,92622.72,1,Ireland,494.97
46,144590.6,1,Andorra,429.85
50,87939.54,1,Dominican Republic,379.4
60,29960.63,0,Guam,350.15
54,48932.82,1,Germany,944.76
53,39786.49,1,Belarus,967.27
60,80863.74,0,Afghanistan,481.02
25,116551.47,1,Kazakhstan,144.59
21,140766.42,1,Indonesia,226.82
36,145149.9,0,Kyrgyz Republic,470.94
25,56334.22,1,Belarus,846.61
55,44003.99,1,Venezuela,907.16
32,63625.22,0,British Virgin Islands,909.95
62,140084.89,0,Syrian Arab Republic,490.29
27,27210.72,0,Madagascar,431.99
54,120274.16,0,Mauritania,85.52
44,59716.26,0,Canada,317.89
43,120327.01,1,Vanuatu,40.46
26,32555.02,0,Switzerland,27.12
51,27458.1,1,Bulgaria,953.46
21,88848.27,1,Congo,66.31
30,134659.29,0,Niger,439.58
40,40567.88,0,Central African Republic,255.74
50,140767.16,1,Peru,253.82
34,115482.51,1,Fiji,966.95
50,34147.92,0,Guinea-Bissau,60.73
36,128226.36,1,Thailand,890.52
46,103263.81,0,Guadeloupe,32.92
33,108758.03,0,Congo,414.21
61,45788.72,1,American Samoa,466.43
55,76279.6,0,Vietnam,147.51
57,67375.62,0,Croatia,498.07
59,146421.34,1,Namibia,61.81
50,94540.05,0,Cambodia,173.84
29,114953.41,1,Svalbard & Jan Mayen Islands,468.64
41,56923.99,1,Honduras,901.25
18,123634.82,0,New Caledonia,472.01
43,23426.35,1,Libyan Arab Jamahiriya,10.66
50,52194.46,0,Morocco,13.97
46,131316.51,1,Uganda,593.56
29,140141.07,1,Korea,180.38
47,62023.24,1,Ghana,466.44
58,112832.86,0,Portugal,893.27
63,84956.87,1,Eritrea,735.13
21,53113.52,1,Norway,330.32
43,126365.51,0,Lebanon,30.19
53,114507.87,1,Bolivia,861.21
42,88508.07,1,El Salvador,918.7
41,103814.62,1,Guyana,548.44
45,38380.19,1,Algeria,525.45
57,133244.57,1,Saudi Arabia,53.94
40,61975.32,1,Norfolk Island,968.81
54,24099.87,1,Qatar,765.46
25,95309.84,1,Antigua and Barbuda,510.21
40,85607.84,0,Mexico,969.05
52,128842.45,1,Ukraine,685.72
55,34834.4,1,Zambia,688.71
61,130875.36,0,Latvia,520.87
37,38056.27,0,Antarctica (the territory South of 60 deg S),135.36
61,111110.7,0,Palau,327.77
55,54902.73,0,Cuba,874.15
32,89732.21,1,Sudan,712.55
22,138855.65,1,Serbia,898.56
36,140587.97,0,Poland,26.73
30,36402.71,0,Vietnam,308.99
45,85556.46,0,Georgia,107.54
52,27717.04,1,Saudi Arabia,606.72
33,136205.64,0,Papua New Guinea,562.71
41,94345.52,1,Swaziland,910.75
61,79719.02,0,Suriname,604.69
55,142763.46,1,Nauru,220.58
50,99772.66,0,Solomon Islands,239.98
25,99299.64,0,Canada,760.53
43,48857.83,1,Cuba,587.52
19,113492.9,0,Nepal,637.08
52,87520.61,0,Qatar,61.51
47,51944.49,1,Argentina,823.04
23,82263.69,1,Monaco,643.8
65,35783.51,1,Niger,179.33
31,29558.8,1,Peru,562.76
57,147675.29,0,Taiwan,200.08
38,50439.29,1,Kenya,101.87
20,43927.66,1,Mali,902.21
53,113195.71,1,Paraguay,504.03
37,125961.62,0,Singapore,171.42
29,32461.97,1,Vanuatu,479.23
22,123018.18,1,Hungary,62.27
35,127681.54,1,Botswana,501.26
52,57339.99,0,Hong Kong,161.11
18,87311.73,1,Bangladesh,109.71
32,144702.78,0,United Arab Emirates,740.9
58,78747.33,1,Norfolk Island,130.04
56,88706.28,0,British Indian Ocean Territory (Chagos Archipelago),362.92
41,42189.43,0,Dominica,52.51
41,118926.72,1,Australia,275.75
65,30743.16,1,South Georgia and the South Sandwich Islands,72.34
25,85713.85,1,Malta,155.65
56,67388.39,1,Paraguay,352.58
49,110627.59,0,Saint Kitts and Nevis,21.01
45,100655.37,1,Guadeloupe,969.79
32,134007.62,1,Romania,65.53
18,111278.75,1,Guatemala,650.8
50,101726.23,1,Mozambique,678.86
28,55571.91,1,Heard Island and McDonald Islands,752.43
29,58513.54,1,Bouvet Island (Bouvetoya),15.65
23,120401.56,0,Guam,351.87
60,93291.53,0,Singapore,994.32
23,40923.22,0,French Guiana,864.27
19,68217.32,0,Nauru,178.18
28,100605.57,0,Bahamas,418.46
31,33551.63,1,Libyan Arab Jamahiriya,433.31
36,46157.34,0,Belgium,716.71
36,35834.34,1,Turkmenistan,767.18
55,135590.82,0,Anguilla,504.26
51,87633.72,0,Spain,480.47
40,109028.44,0,Colombia,637.65
57,76553.04,1,United States Minor Outlying Islands,626.4
22,49326.41,0,Malaysia,918.42
52,40286.15,0,Singapore,764.75
35,81940.22,0,Burkina Faso,652.15
24,90486.86,1,Chile,871.02
24,59950.37,0,Namibia,651.13
35,133092.46,1,Qatar,261.65
36,121171.38,0,Fiji,511.16
39,32388.34,0,Benin,107.38
25,78339.82,1,Serbia,863.48
41,94708.68,0,Gambia,988.06
62,65264.06,1,Serbia,383.97
63,128010.35,0,Gambia,606.48
33,64331.94,0,Tajikistan,615.23
30,86639.67,0,Argentina,837.39
55,134657.98,1,South Africa,873.31
56,148538.18,0,Afghanistan,499.18
45,138806.68,0,Argentina,759.28
65,143755.15,0,Tajikistan,385.62
26,113359.64,0,San Marino,51.41
29,117384.25,1,Portugal,310.31
38,115434.05,0,Azerbaijan,900.83
32,100736.19,0,Malawi,280.54
43,21669.24,1,Philippines,238.23
65,82233.59,1,Wallis and Futuna,245.98
33,69379.19,1,Venezuela,126.0
39,96733.43,1,Switzerland,929.67
24,119737.08,0,Austria,522.11
50,83403.2,1,Vietnam,830.53
26,44575.48,1,Saint Vincent and the Grenadines,180.54
41,69542.39,1,Israel,821.39
19,86583.3,1,Indonesia,503.39
52,114994.71,1,Philippines,746.71
37,55065.45,0,Vanuatu,699.42
49,104473.68,1,Moldova,326.78
46,138682.55,0,San Marino,356.59
36,139681.29,0,Martinique,258.11
47,105804.17,1,Chad,216.55
23,83965.97,1,Ethiopia,683.87
29,110528.02,1,Australia,388.84
48,136675.84,1,Cape Verde,163.32
25,133633.28,1,Cameroon,252.11
64,67431.12,0,Dominican Republic,117.77
36,94029.81,0,Saint Lucia,968.54
48,58806.83,1,Timor-Leste,614.55
44,129741.61,0,Turks and Caicos Islands,339.88
28,90039.5,0,United Arab Emirates,335.13
32,63448.59,0,Reunion,802.51
62,85384.9,0,Afghanistan,392.53
41,104362.67,0,Zambia,470.84
39,138308.76,1,Equatorial Guinea,756.68
19,128558.46,0,Finland,552.79
43,99616.66,1,Syrian Arab Republic,715.47
59,87673.58,0,Angola,987.25
58,44556.07,1,Luxembourg,679.73
56,140211.78,0,Haiti,662.49
25,92838.45,1,Guyana,394.48
42,26161.85,1,Burundi,858.29
64,122637.84,0,Antarctica (the territory South of 60 deg S),678.4
47,90869.88,0,Taiwan,413.84
18,148459.4,1,El Salvador,337.83
33,22596.93,1,Tunisia,694.01
22,118403.6,1,Yemen,346.08
43,66064.54,0,Nigeria,21.6
57,65727.35,1,Vanuatu,941.25
61,73771.69,1,Yemen,797.42
65,58301.06,0,Andorra,523.32
50,41979.14,1,Pakistan,646.99
20,49112.13,0,Hong Kong,246.14
64,47322.32,0,Zimbabwe,846.21
51,55084.82,1,Togo,629.58
37,111079.24,0,Australia,426.37
62,78253.46,1,Dominica,543.49
20,60205.33,1,Gabon,86.3
36,136344.94,0,Cocos (Keeling) Islands,331.06
19,95919.56,0,Faroe Islands,889.78
50,49683.88,1,Lithuania,973.31
43,144289.68,1,British Indian Ocean Territory (Chagos Archipelago),842.9
29,88118.86,1,Botswana,799.44
57,145129.9,1,Australia,363.36
61,93581.68,0,Palestinian Territory,462.57
48,27044.23,1,Greenland,324.79
40,33031.42,0,Libyan Arab Jamahiriya,760.37
58,26852.34,0,Niger,384.47
27,84807.04,0,New Zealand,577.96
42,86004.87,1,Nepal,347.76
46,107876.18,0,North Macedonia,258.54
65,145788.15,0,Holy See (Vatican City State),887.83
52,143755.42,0,Barbados,521.25
18,58973.77,1,Finland,526.85
19,59338.03,1,Gabon,110.1
43,126080.55,1,Belize,589.4
48,64856.25,0,Martinique,346.87
43,25622.78,0,Ecuador,347.66
60,50799.46,1,Bermuda,820.86
36,49396.56,1,Serbia,808.98
38,40931.84,0,Kiribati,970.28
22,29113.17,1,Colombia,425.89
28,51420.81,1,Bahamas,155.87
64,94985.1,1,Liechtenstein,272.79
54,113192.4,1,Venezuela,272.24
39,29311.53,0,Bulgaria,781.43
19,120219.62,0,Bouvet Island (Bouvetoya),637.04
59,106603.47,1,Azerbaijan,492.72
30,137667.47,1,French Guiana,78.31
43,122037.6,0,Norway,595.92
46,62498.12,1,Greenland,918.46
24,109014.73,0,Trinidad and Tobago,476.03
53,78316.31,1,Latvia,82.17
23,121121.81,0,Bhutan,636.58
55,45414.92,1,New Zealand,979.18
64,36156.07,1,Madagascar,627.0
28,92350.44,0,Somalia,169.58
35,44865.41,1,Belarus,767.57
62,141525.31,0,Botswana,777.22
33,108505.48,1,Palestinian Territory,535.9
45,64435.1,0,Cocos (Keeling) Islands,673.41
21,124028.34,0,Armenia,985.97
44,46475.7,1,Yemen,755.85
21,25592.46,1,Nigeria,204.76
46,56344.87,1,Tajikistan,258.76
50,59237.48,1,Tanzania,112.31
26,137919.37,0,Guyana,834.56
28,89059.04,0,India,228.56
36,102147.01,1,Saint Martin,924.65
60,33921.64,0,Grenada,519.95
47,130006.39,0,Spain,696.25
35,28975.58,0,Mauritania,223.2
51,43047.88,0,Burundi,163.55
32,42572.49,0,Bangladesh,250.81
57,142224.76,0,Guinea-Bissau,555.52
41,93562.0,1,Japan,938.51
36,61003.87,1,Eritrea,603.3
39,75722.96,1,Zambia,373.65
51,136248.93,0,Yemen,543.74
53,95137.73,1,Finland,769.46
18,46037.14,0,Guinea-Bissau,214.3
28,112645.33,0,Armenia,286.46
31,79320.33,1,Bolivia,619.33
44,57756.61,0,Nicaragua,190.02
45,60526.81,0,Sweden,718.29
25,32698.68,0,Dominica,708.62
36,129185.27,1,Mauritius,231.69
63,57757.87,0,Belgium,571.63
33,47170.78,0,Burkina Faso,642.65
55,36954.06,0,Rwanda,315.36
39,47607.46,0,Benin,407.57
61,111473.3,1,United States Minor Outlying Islands,907.44
21,117762.6,1,Suriname,27.21
49,57557.62,0,Trinidad and Tobago,607.64
28,50548.81,0,Ukraine,673.56
19,120215.72,0,Martinique,632.87
41,75671.63,1,Tunisia,605.24
39,31520.33,0,Venezuela,555.29
44,46138.89,1,Brunei Darussalam,877.09
57,141321.31,0,Bahrain,830.15
30,118335.16,1,Maldives,14.96
38,124786.57,0,Western Sahara,996.31
28,107161.02,0,Libyan Arab Jamahiriya,158.29
26,73284.87,1,Congo,817.05
55,90059.95,1,Korea,688.31
46,27784.82,1,Tokelau,48.19
34,121399.99,1,Eritrea,38.06
31,110514.86,0,United States Minor Outlying Islands,982.73
40,64825.84,0,Kazakhstan,237.76
22,56912.98,0,Canada,105.42
50,133718.36,1,Holy See (Vatican City State),413.64
21,91738.72,0,Belarus,198.84
48,77563.78,0,Iraq,634.02
33,120164.39,0,British Virgin Islands,763.4
52,48359.35,1,Cook Islands,990.84
52,114874.8,1,Lebanon,163.2
23,129573.93,1,Yemen,839.73
58,27715.19,0,Brazil,831.46
22,125559.79,1,Japan,56.46
54,104542.4,0,Bouvet Island (Bouvetoya),382.46
19,30675.28,0,Lao People's Democratic Republic,921.2
48,48555.17,0,Myanmar,676.11
26,38713.02,1,Korea,867.31
30,47938.45,1,Morocco,537.24
44,22506.14,0,Fiji,809.5
31,116751.3,0,Gibraltar,856.87
19,23481.32,0,China,891.48
48,115396.81,0,Philippines,552.25
59,74878.35,1,Cayman Islands,141.47
65,132821.51,0,Saudi Arabia,564.63
38,30159.11,0,Gambia,449.48
58,43142.69,1,Ukraine,967.01
19,55883.69,1,Lebanon,340.39
43,82347.92,0,Tajikistan,213.69
36,143709.27,1,Congo,714.55
41,100158.09,0,Puerto Rico,783.53
35,106749.11,0,Puerto Rico,956.79
36,140205.81,1,Italy,689.83
53,20703.0,0,Kuwait,493.68
61,46395.26,0,Egypt,85.71
43,73711.54,0,Guadeloupe,316.02
25,32681.76,1,Congo,182.43
34,90654.31,0,Saint Lucia,631.02
58,72661.34,0,Burkina Faso,56.2
24,30828.28,0,Belarus,18.34
30,100270.34,1,Lao People's Democratic Republic,547.38
44,29988.22,1,Central African Republic,158.68
23,42488.46,0,Vanuatu,254.78
47,144820.17,0,Saint Kitts and Nevis,582.13
42,103500.51,0,British Indian Ocean Territory (Chagos Archipelago),735.43
46,97121.54,0,Saint Lucia,470.65
61,72976.38,0,Cambodia,571.47
62,105646.08,1,Guernsey,881.19
35,99616.19,0,Kyrgyz Republic,742.25
54,123807.38,0,Portugal,551.04
61,50160.89,1,Djibouti,853.45
25,109063.15,0,Mali,563.4
45,33783.22,0,Nigeria,793.07
64,107771.14,1,China,280.07
36,134273.23,0,Uganda,739.16
56,87554.67,0,Thailand,159.39
61,124000.29,0,Nepal,664.78
26,60982.03,0,Latvia,241.01
26,64695.86,0,Germany,273.07
42,121802.0,1,Faroe Islands,192.75
56,55412.8,0,Saint Pierre and Miquelon,501.77
47,32122.65,1,Mauritius,168.13
29,127660.87,0,Belize,63.7
22,130144.75,1,Djibouti,704.53
63,104684.88,0,San Marino,131.09
46,29093.16,1,Mali,421.39
60,67671.79,1,Dominican Republic,349.02
49,66766.86,0,Turks and Caicos Islands,107.37
49,77205.41,0,Marshall Islands,865.78
65,63702.2,0,Isle of Man,628.79
26,137273.23,1,Austria,715.94
62,23069.9,0,Mauritius,939.98
29,81785.03,1,Kiribati,537.65
64,65089.17,1,Romania,30.09
27,38726.46,1,Uruguay,56.14
38,54998.52,0,Costa Rica,390.77
18,70239.77,0,New Zealand,961.79
22,91784.42,0,Benin,380.72
53,135304.07,0,Tokelau,837.9
60,134734.41,0,Botswana,271.61
48,35913.36,0,Martinique,698.9
40,145152.08,0,Macao,243.92
40,54299.95,0,Angola,481.1
30,23506.33,0,Korea,253.44
57,115107.18,0,Senegal,200.92
37,124804.41,0,Mayotte,836.24
36,40366.88,0,Seychelles,899.18
48,51802.62,1,Thailand,437.39
41,41121.68,0,Tajikistan,371.94
34,137372.5,0,Haiti,763.08
39,120366.8,0,Belize,180.73
30,139737.09,1,Aruba,883.57
39,103769.26,1,Tanzania,914.44
64,44729.69,1,Malta,717.87
56,75451.99,1,Antarctica (the territory South of 60 deg S),346.96
21,119795.66,0,United States Virgin Islands,90.28
53,39369.67,0,Bulgaria,962.66
56,84416.47,0,Honduras,248.84
19,146306.14,0,Denmark,42.63
18,145980.53,0,Mexico,760.74
30,40374.9,1,Turks and Caicos Islands,980.45
30,132889.02,1,Solomon Islands,59.42
39,45379.09,1,Korea,217.14
57,109851.36,0,Cayman Islands,514.67
37,31346.29,1,Turkmenistan,402.72
56,49621.29,0,Ghana,683.68
43,54672.85,1,Ireland,17.04
41,131618.63,1,Nicaragua,300.8
19,73732.4,1,United Arab Emirates,390.68
30,125980.01,0,Grenada,812.37
58,64621.66,1,Trinidad and Tobago,908.63
28,138919.29,1,Kyrgyz Republic,743.74
46,77133.95,0,Botswana,936.19
46,77412.62,0,Svalbard & Jan Mayen Islands,797.36
35,68072.81,0,Kyrgyz Republic,327.89
42,118123.62,0,Qatar,714.5
49,145209.65,1,Saint Pierre and Miquelon,41.33
22,146318.3,0,Madagascar,409.1
27,39628.48,1,Gabon,725.69
28,77952.75,0,Mali,104.0
59,71875.1,0,Jordan,97.74
50,103890.73,1,Micronesia,608.48
49,27807.44,1,Georgia,162.25
45,29020.48,0,British Indian Ocean Territory (Chagos Archipelago),215.07
23,125992.68,1,Equatorial Guinea,110.66
61,47355.42,0,Thailand,65.32
21,133545.25,1,Ghana,236.57
20,144828.55,0,Kazakhstan,811.47
40,26051.19,1,Thailand,563.43
35,31005.81,1,Bolivia,353.09
51,119727.72,1,Vietnam,653.17
61,72961.73,0,Malawi,248.63
46,56140.37,0,Sao Tome and Principe,730.8
42,28283.6,0,Costa Rica,390.77
61,97058.15,0,Moldova,316.81
57,126317.33,1,Morocco,431.15
30,41993.74,1,Thailand,274.88
50,26967.98,0,Cote d'Ivoire,52.64
54,29215.97,1,San Marino,616.44
26,114509.22,0,Guadeloupe,799.24
18,65961.15,1,Anguilla,599.63
19,108115.97,0,United States of America,666.35
51,85132.55,1,Slovenia,920.78
51,76830.55,1,Montenegro,534.5
56,45524.08,0,Philippines,16.96
59,44785.93,0,Dominica,511.14
47,102145.21,0,Guyana,587.88
22,95310.17,0,Somalia,240.04
23,79054.4,1,Andorra,799.95
30,102777.85,0,Morocco,789.33
26,23221.03,1,Paraguay,744.75
31,138529.78,1,Aruba,403.17
55,112651.25,1,Norway,346.52
26,39568.32,1,Nepal,183.63
43,34617.4,0,Mali,848.07
50,89586.09,1,Czech Republic,661.37
40,134642.66,1,Mongolia,332.92
30,34686.91,0,Colombia,792.4
59,119992.7,0,Tokelau,641.68
21,134675.55,1,Cyprus,53.03
27,138032.03,0,Ukraine,613.47
59,140551.35,1,Croatia,140.81
39,107853.1,0,Hong Kong,148.69
26,91442.84,1,Estonia,137.43
65,20578.34,0,Antigua and Barbuda,63.24
56,93722.62,0,Dominican Republic,311.0
19,82241.87,0,Burkina Faso,803.81
35,49059.49,0,Uruguay,967.98
64,133137.3,1,Sierra Leone,465.16
21,97889.43,1,Sweden,341.82
36,45662.87,0,Libyan Arab Jamahiriya,239.61
60,67271.79,0,Anguilla,794.92
54,111324.0,1,Macao,900.59
33,93493.75,1,Honduras,189.93
23,123946.2,0,Sri Lanka,320.93
29,30293.06,0,Switzerland,303.17
25,91876.71,0,Qatar,777.14
